driver_id,age,experience_years,avg_speed,harsh_braking,sudden_acceleration,mobile_usage_minutes,night_driving_hours,fatigue_score,traffic_violations,seatbelt_compliance,weather_risk,weekly_driving_hours,accident_history,driver_risk
103117,32,10,78.8,2,3,47.35,3.49,2.88,0.0,0.848,3.0,30.09,0,Safe
103118,37,22,30.84,0,0,25.65,1.6,2.38,0.0,0.916,2.0,41.95,0,Safe
103119,30,16,51.17,0,2,17.92,1.87,2.58,0.0,0.862,3.0,42.27,0,Safe
103120,25,2,44.73,4,2,40.71,3.29,3.2,3.0,0.884,3.0,21.82,0,Moderate Risk
103121,43,22,63.63,2,5,40.5,3.55,3.02,1.0,0.852,5.0,46.83,1,High Risk
103122,41,18,63.85,5,4,18.26,1.59,4.55,1.0,0.868,2.0,60.29,0,Moderate Risk
103123,47,29,32.64,0,0,15.28,4.44,5.53,0.0,0.971,3.0,44.15,0,Safe
103124,45,28,56.6,3,0,19.09,1.72,2.29,0.0,0.937,2.0,40.93,0,Safe
103125,42,17,70.45,3,1,19.79,5.37,2.15,2.0,0.785,4.0,27.84,0,Moderate Risk
103126,45,31,66.18,3,2,30.46,3.27,4.09,0.0,0.884,5.0,41.53,0,Safe
103127,39,14,58.6,2,2,21.86,2.69,5.39,0.0,0.834,5.0,47.58,0,Moderate Risk
103128,44,19,49.43,3,2,27.28,0.0,1.69,1.0,0.995,3.0,42.1,1,Safe
103129,31,8,52.37,1,0,73.69,2.83,3.59,0.0,0.768,3.0,34.48,0,High Risk
103130,43,26,58.34,0,0,22.23,2.93,1.3,,,2.0,55.79,0,Safe
103131,46,29,62.2,2,3,18.43,2.94,3.88,1.0,0.926,5.0,41.24,0,Safe
103132,32,13,62.33,4,1,48.42,4.32,3.59,1.0,0.895,1.0,35.73,0,Moderate Risk
103133,40,25,67.91,1,1,74.14,2.3,6.03,0.0,0.789,4.0,45.19,0,Moderate Risk
103134,32,16,54.64,1,1,50.17,4.25,5.82,0.0,0.872,3.0,57.2,0,High Risk
103135,33,11,71.39,0,3,25.27,1.83,5.13,0.0,0.914,3.0,38.57,0,High Risk
103136,27,5,50.91,0,2,39.74,5.27,5.78,1.0,0.751,3.0,28.47,0,Moderate Risk
103137,53,37,37.16,0,1,50.54,4.6,3.32,2.0,0.913,3.0,52.69,0,Safe
103138,51,28,62.51,0,1,18.36,3.45,3.4,0.0,0.887,3.0,40.18,0,Safe
103139,45,23,50.34,1,1,27.18,4.35,5.55,,0.823,3.0,49.72,0,Safe
103140,61,35,59.32,2,2,16.31,2.39,1.62,0.0,1.0,5.0,21.12,0,Safe
103141,37,15,45.96,4,2,15.87,2.99,3.13,0.0,0.853,2.0,41.74,0,Safe
103142,70,46,80.88,5,6,30.48,2.5,3.96,0.0,0.974,3.0,45.14,0,Moderate Risk
103143,36,14,62.23,2,1,23.64,5.54,4.15,0.0,0.93,2.0,29.56,0,Moderate Risk
103144,42,18,56.74,4,0,16.64,3.55,3.83,2.0,0.8,3.0,27.4,1,Moderate Risk
103145,35,20,43.26,1,0,16.36,1.85,2.5,0.0,0.866,5.0,39.04,0,Safe
103146,43,24,73.81,3,5,39.59,2.93,3.01,0.0,,3.0,30.45,0,Safe
103147,48,28,44.32,0,1,33.24,2.1,3.85,1.0,0.963,2.0,8.57,1,Safe
103148,38,19,83.84,3,3,35.65,3.48,3.83,2.0,0.941,3.0,28.08,0,High Risk
103149,59,37,50.28,1,1,17.0,2.63,5.67,0.0,1.0,3.0,31.52,0,Safe
103150,42,20,88.88,3,4,46.25,0.85,2.68,0.0,0.807,2.0,42.75,0,Safe
103151,42,21,52.75,0,1,,1.3,3.62,1.0,1.0,3.0,28.35,0,Safe
103152,29,10,77.88,1,0,,2.82,2.96,1.0,0.922,3.0,40.19,0,Safe
103153,44,27,52.31,2,0,14.03,5.29,4.32,0.0,1.0,2.0,32.5,0,Moderate Risk
103154,38,14,54.38,2,2,32.02,0.22,3.23,0.0,0.901,3.0,50.47,0,Safe
103155,32,11,61.28,2,3,32.41,4.1,4.9,0.0,0.864,3.0,44.92,1,High Risk
103156,30,14,63.54,2,1,19.44,6.07,3.54,1.0,0.845,5.0,37.48,2,High Risk
103157,68,49,74.25,3,1,19.68,4.64,2.15,0.0,1.0,1.0,50.51,0,Safe
103158,36,23,50.78,3,1,28.64,3.11,5.45,0.0,0.893,4.0,49.96,0,Moderate Risk
103159,23,3,58.09,2,1,49.36,3.36,5.53,0.0,0.843,1.0,39.39,0,Moderate Risk
103160,31,12,76.62,7,1,,4.57,5.32,0.0,0.969,3.0,42.33,0,High Risk
103161,38,20,46.31,1,0,33.14,5.8,5.34,1.0,0.947,4.0,17.11,1,High Risk
103162,45,19,64.52,2,2,13.6,,3.87,0.0,0.906,5.0,35.96,0,Moderate Risk
103163,45,30,49.31,3,3,19.8,3.32,4.32,2.0,0.933,4.0,35.26,1,Moderate Risk
103164,46,23,61.75,0,2,21.9,5.21,3.45,1.0,0.931,1.0,55.67,1,Safe
103165,32,3,59.93,2,0,46.1,4.05,4.08,0.0,0.861,2.0,33.98,1,Moderate Risk
103166,43,19,51.72,4,1,14.07,3.43,4.74,0.0,1.0,2.0,34.08,0,Moderate Risk
103167,29,9,50.29,3,0,45.75,4.65,7.09,0.0,0.899,3.0,46.95,2,High Risk
103168,32,17,58.97,0,0,15.42,2.25,3.46,0.0,0.897,2.0,23.51,0,Safe
103169,29,15,51.65,1,5,19.69,8.47,1.31,1.0,0.993,5.0,40.27,0,Moderate Risk
103170,26,8,75.89,1,2,32.05,3.87,4.24,1.0,0.84,2.0,16.04,0,Safe
103171,51,34,76.05,5,3,21.35,2.69,5.12,2.0,0.919,4.0,36.84,0,High Risk
103172,47,30,60.2,3,4,20.21,4.44,3.64,0.0,0.906,2.0,39.04,0,Safe
103173,50,32,43.38,0,1,18.91,4.86,3.27,0.0,0.899,4.0,62.52,0,Moderate Risk
103174,39,20,45.39,0,2,29.0,2.08,4.74,0.0,0.88,2.0,40.61,0,Moderate Risk
103175,48,26,75.24,2,3,28.16,0.15,2.7,1.0,0.978,2.0,33.03,1,Safe
103176,20,5,40.7,1,0,,3.13,3.29,1.0,0.901,2.0,37.5,0,Safe
103177,48,31,62.05,2,2,19.22,3.48,2.21,,1.0,4.0,62.11,0,Safe
103178,41,22,56.55,2,3,23.73,1.92,1.36,0.0,0.877,3.0,18.19,0,Safe
103179,46,27,55.51,2,1,25.27,2.99,4.89,0.0,0.873,5.0,53.21,2,Moderate Risk
103180,43,16,46.08,0,2,11.29,3.14,2.16,1.0,0.833,1.0,46.07,0,Safe
103181,28,7,46.46,1,5,20.1,0.85,5.05,0.0,0.813,5.0,38.14,0,Safe
103182,23,10,52.35,0,1,20.78,4.66,6.21,0.0,0.849,1.0,36.47,0,Safe
103183,31,10,45.74,0,1,25.02,5.07,3.37,0.0,0.839,3.0,57.45,0,Safe
103184,45,23,77.3,4,4,28.33,3.48,3.39,1.0,0.865,2.0,51.68,0,Moderate Risk
103185,47,28,55.1,3,0,17.46,3.66,4.39,0.0,0.937,3.0,31.71,0,Safe
103186,24,9,50.17,0,5,24.48,2.46,5.32,0.0,0.841,4.0,40.25,0,Safe
103187,28,1,57.26,1,2,14.81,3.61,4.01,0.0,1.0,3.0,53.16,0,Safe
103188,31,15,68.77,2,2,48.74,4.53,4.21,0.0,0.858,4.0,47.75,0,Moderate Risk
103189,35,13,56.04,0,1,15.41,1.13,2.69,0.0,0.973,,44.01,0,Safe
103190,24,3,58.34,0,0,61.81,2.01,4.46,0.0,0.775,3.0,23.02,1,Safe
103191,23,1,43.76,1,0,30.64,1.39,3.32,0.0,0.855,5.0,65.98,1,Moderate Risk
103192,30,3,65.08,0,5,40.14,6.61,6.52,1.0,0.886,4.0,47.32,0,High Risk
103193,40,18,56.53,1,0,24.82,2.83,3.3,0.0,0.935,5.0,63.36,0,Moderate Risk
103194,26,8,56.99,2,4,31.02,6.04,5.23,1.0,0.946,3.0,43.38,0,Moderate Risk
103195,38,14,48.28,0,5,29.96,3.29,4.84,0.0,0.803,5.0,40.86,0,Moderate Risk
103196,51,34,45.27,1,2,37.37,6.05,4.84,4.0,1.0,1.0,37.75,0,Moderate Risk
103197,25,5,40.88,0,1,33.27,5.79,4.58,0.0,0.99,5.0,50.8,0,Moderate Risk
103198,37,22,45.75,1,2,13.6,2.02,3.49,0.0,0.944,3.0,60.81,0,Safe
103199,50,34,61.81,1,1,10.62,3.19,2.72,1.0,0.967,1.0,57.98,1,Safe
103200,34,14,46.32,0,2,17.03,1.71,4.49,0.0,0.93,4.0,68.15,1,Moderate Risk
103201,33,12,33.24,0,1,25.89,4.61,4.08,0.0,0.83,4.0,42.21,0,Safe
103202,52,39,45.18,1,1,37.49,4.83,4.28,0.0,,3.0,39.13,0,Moderate Risk
103203,36,14,58.77,3,0,19.48,6.62,3.35,0.0,0.827,3.0,44.17,0,Moderate Risk
103204,51,34,47.83,1,0,11.79,5.34,6.33,0.0,0.85,4.0,55.13,0,Safe
103205,44,19,55.09,4,1,15.91,4.01,4.7,0.0,1.0,1.0,39.03,0,Safe
103206,35,17,68.02,0,2,,3.93,3.44,0.0,0.815,4.0,41.22,0,Moderate Risk
103207,44,29,81.01,4,1,37.26,2.58,4.74,1.0,0.977,3.0,46.95,1,Moderate Risk
103208,43,23,79.91,8,2,15.22,6.25,3.74,0.0,0.906,3.0,48.98,0,Moderate Risk
103209,50,34,36.58,0,1,19.36,1.53,2.37,0.0,0.924,3.0,47.1,0,Safe
103210,33,8,43.61,0,0,27.79,1.84,2.81,0.0,0.877,2.0,42.29,0,Safe
103211,39,19,66.42,1,1,31.09,1.4,4.28,0.0,0.859,2.0,49.81,0,Safe
103212,38,19,53.63,2,3,85.66,5.1,5.98,0.0,0.937,3.0,51.4,0,High Risk
103213,47,25,64.79,3,0,23.99,4.73,4.08,1.0,0.922,2.0,37.56,0,Safe
103214,28,12,64.44,3,5,18.61,4.24,3.91,0.0,1.0,2.0,18.6,1,Moderate Risk
103215,50,35,78.03,1,1,46.81,3.53,5.46,0.0,0.906,3.0,33.24,1,Safe
103216,44,23,73.92,3,0,65.05,1.14,7.12,0.0,0.952,3.0,48.59,0,High Risk
103217,25,10,69.42,1,1,24.79,4.0,3.6,0.0,0.904,2.0,31.43,1,Safe
103218,52,37,54.03,3,2,,5.1,4.07,0.0,0.898,3.0,49.33,0,Safe
103219,64,41,55.98,1,1,21.33,1.16,3.44,0.0,0.834,1.0,46.33,0,Safe
103220,50,28,60.17,1,3,31.05,0.93,4.3,1.0,0.962,5.0,44.96,0,Moderate Risk
103221,55,40,40.39,1,1,33.61,3.53,5.53,0.0,1.0,1.0,52.7,0,Safe
103222,40,23,75.7,1,4,28.44,4.45,3.37,1.0,0.975,4.0,57.34,0,Moderate Risk
103223,21,5,65.11,1,2,48.09,5.08,7.58,1.0,0.827,3.0,38.9,0,High Risk
103224,19,0,51.8,3,1,31.61,5.9,3.16,1.0,0.932,4.0,25.49,0,Safe
103225,42,19,74.61,1,1,17.32,3.54,4.76,0.0,0.845,3.0,45.91,0,Safe
103226,32,14,53.71,4,2,44.67,0.6,4.72,2.0,0.805,3.0,49.64,0,Moderate Risk
103227,29,7,33.2,2,2,47.61,4.51,2.85,1.0,0.812,4.0,12.5,0,Moderate Risk
103228,38,24,70.59,3,4,10.44,5.14,4.11,1.0,0.885,1.0,34.61,1,Safe
103229,46,29,43.39,0,1,67.69,,2.87,0.0,0.896,5.0,44.73,0,Safe
103230,23,3,57.08,4,1,19.06,3.52,2.73,1.0,0.958,4.0,32.9,1,Safe
103231,34,12,53.64,1,3,24.54,0.0,3.0,0.0,0.876,5.0,42.25,0,Safe
103232,56,37,58.93,4,3,18.71,2.52,3.63,0.0,1.0,5.0,38.65,0,Safe
103233,27,6,62.72,2,3,20.16,6.38,5.97,1.0,0.863,2.0,50.56,0,High Risk
103234,49,29,65.1,2,1,28.71,2.24,3.01,0.0,0.995,5.0,45.0,1,Safe
103235,34,15,60.99,1,1,15.42,1.59,3.29,0.0,0.894,3.0,19.7,0,Safe
103236,45,26,46.53,0,1,25.91,6.39,5.81,0.0,0.912,3.0,52.5,0,Safe
103237,51,33,56.75,1,0,36.05,4.05,4.48,0.0,0.91,2.0,54.8,0,Safe
103238,47,26,38.32,0,1,24.25,3.87,4.01,0.0,0.974,2.0,43.27,0,Safe
103239,49,28,72.25,4,0,48.11,3.26,2.64,0.0,0.868,2.0,22.09,0,Moderate Risk
103240,26,5,44.2,2,0,16.78,2.54,1.8,0.0,0.79,1.0,49.92,0,Safe
103241,51,36,55.76,3,5,18.62,2.55,2.48,0.0,0.989,2.0,33.66,0,Safe
103242,30,14,42.77,2,1,18.18,6.24,5.85,1.0,0.91,4.0,36.74,0,High Risk
103243,42,21,48.03,2,3,36.12,2.04,5.34,0.0,1.0,4.0,35.73,0,Safe
103244,42,16,50.01,2,1,26.49,5.68,5.62,0.0,0.81,1.0,24.25,0,Moderate Risk
103245,44,24,49.82,2,0,21.04,3.71,4.3,0.0,0.904,4.0,43.35,0,Safe
103246,43,25,68.69,2,1,37.8,3.69,4.96,0.0,,3.0,45.93,0,Safe
103247,30,9,61.71,3,4,57.5,0.73,3.71,0.0,0.859,2.0,41.34,0,Moderate Risk
103248,24,9,54.92,2,2,33.49,4.29,3.88,1.0,0.892,3.0,37.47,1,High Risk
103249,49,24,57.7,4,1,41.2,3.01,1.92,2.0,0.987,1.0,34.34,1,Safe
103250,41,20,77.69,7,4,10.65,0.5,3.29,0.0,0.967,3.0,60.03,0,Safe
103251,52,35,66.63,0,4,30.22,3.07,4.57,0.0,0.881,2.0,47.92,0,Safe
103252,39,20,41.9,4,0,78.02,2.52,4.35,3.0,0.837,3.0,31.17,1,Moderate Risk
103253,24,6,53.98,2,2,34.42,4.11,5.38,0.0,0.949,4.0,44.61,1,High Risk
103254,50,25,64.36,1,5,32.22,1.64,5.12,2.0,0.782,3.0,47.87,0,High Risk
103255,35,16,61.25,4,1,30.59,1.63,2.5,0.0,0.936,3.0,48.9,0,Safe
103256,43,23,52.78,2,1,23.35,3.31,6.39,0.0,0.865,5.0,42.67,0,Moderate Risk
103257,32,10,69.3,3,2,23.53,2.87,4.2,0.0,0.876,4.0,32.73,1,Moderate Risk
103258,57,40,46.55,5,0,21.81,2.43,5.12,1.0,0.936,2.0,30.37,0,Safe
103259,29,8,70.9,1,1,33.23,1.53,2.81,0.0,0.78,5.0,33.4,0,Safe
103260,35,14,69.66,0,2,17.24,3.32,4.97,0.0,0.809,2.0,21.2,0,Safe
103261,40,26,45.24,1,0,,4.15,4.85,1.0,0.962,3.0,47.33,0,Safe
103262,27,6,51.75,2,1,43.41,4.13,3.96,1.0,0.837,4.0,20.05,0,Moderate Risk
103263,43,23,54.15,2,2,24.42,2.52,2.42,0.0,0.911,3.0,38.79,0,Safe
103264,57,37,63.44,1,1,19.19,0.21,3.17,1.0,0.954,4.0,54.89,1,Safe
103265,34,14,57.75,3,1,32.22,1.97,4.57,0.0,0.807,3.0,38.18,0,Moderate Risk
103266,43,22,47.79,1,2,12.71,1.91,3.29,1.0,0.879,4.0,42.13,0,Safe
103267,18,0,43.07,1,1,26.68,5.27,4.51,1.0,0.822,2.0,43.32,1,Moderate Risk
103268,39,24,66.81,0,2,15.26,4.48,3.46,0.0,0.764,5.0,49.44,0,Safe
103269,36,18,58.51,1,2,28.43,3.83,2.82,0.0,0.888,3.0,54.41,0,Safe
103270,30,8,66.51,1,0,22.13,3.01,3.99,0.0,0.89,3.0,46.52,0,Safe
103271,51,29,56.31,3,2,30.39,5.22,3.56,2.0,0.941,3.0,48.67,0,Safe
103272,35,13,51.81,0,3,24.98,4.52,4.87,1.0,0.926,1.0,17.32,0,Safe
103273,37,6,54.86,1,1,36.0,0.13,4.35,0.0,0.76,1.0,42.22,0,Safe
103274,35,13,88.07,7,3,27.83,6.14,6.74,2.0,0.775,1.0,60.76,1,High Risk
103275,18,0,69.81,1,4,18.42,3.56,3.4,1.0,0.855,4.0,45.77,0,Safe
103276,27,8,55.08,2,3,17.78,5.2,4.22,0.0,0.921,2.0,51.4,0,High Risk
103277,50,34,53.09,2,0,12.09,3.8,1.95,0.0,0.906,4.0,37.39,0,Safe
103278,18,0,25.0,0,1,32.56,,3.02,0.0,0.825,5.0,37.17,0,Safe
103279,31,8,70.71,1,3,23.17,2.81,3.77,0.0,0.993,2.0,46.53,0,Safe
103280,35,14,73.01,2,0,22.78,0.15,3.21,2.0,0.95,1.0,46.4,0,Safe
103281,58,37,46.23,0,3,36.2,1.68,3.58,0.0,0.96,4.0,55.62,0,Safe
103282,47,28,37.4,0,0,41.0,3.24,3.46,0.0,0.918,5.0,30.55,0,Safe
103283,33,15,47.58,0,0,27.7,3.51,4.13,0.0,0.822,4.0,31.78,0,Moderate Risk
103284,53,34,63.64,3,0,13.29,1.86,2.71,0.0,,2.0,29.95,1,Safe
103285,31,8,57.53,3,1,29.11,3.17,5.42,1.0,1.0,3.0,42.86,0,Moderate Risk
103286,50,27,70.39,2,1,43.93,3.22,4.66,,0.93,2.0,41.69,0,Moderate Risk
103287,24,8,55.86,2,3,19.99,4.74,3.43,0.0,0.896,3.0,37.43,0,Moderate Risk
103288,51,28,67.52,3,1,37.83,1.94,5.02,1.0,0.792,3.0,35.99,0,Safe
103289,35,18,59.86,2,2,43.14,3.04,3.08,0.0,0.827,4.0,31.84,0,Safe
103290,28,6,66.55,3,1,48.61,1.53,3.65,0.0,0.91,5.0,39.34,0,Safe
103291,37,18,38.28,1,0,28.67,1.23,2.52,0.0,0.949,2.0,55.25,1,Safe
103292,42,16,36.38,0,0,32.23,5.28,4.53,0.0,0.82,5.0,60.33,0,High Risk
103293,34,16,48.85,0,1,19.4,5.96,6.13,0.0,0.945,4.0,60.37,0,Moderate Risk
103294,45,24,65.49,2,2,19.15,3.47,3.9,0.0,0.854,,37.66,1,Safe
103295,33,11,86.17,4,3,25.2,2.96,1.68,1.0,0.961,5.0,26.22,0,Moderate Risk
103296,46,30,53.57,1,2,9.65,2.2,2.95,2.0,0.986,2.0,55.2,0,Safe
103297,44,24,49.35,3,0,13.74,5.2,4.55,0.0,0.997,3.0,58.58,0,Safe
103298,38,19,28.08,0,0,31.7,,3.67,0.0,0.867,5.0,47.19,0,Safe
103299,34,16,67.31,2,2,44.48,7.23,5.17,2.0,0.923,3.0,41.24,0,High Risk
103300,41,23,54.86,1,0,19.44,3.29,4.48,0.0,0.929,1.0,35.54,0,Safe
103301,45,21,94.51,2,5,13.39,0.0,3.52,0.0,0.959,4.0,49.89,0,High Risk
103302,62,45,48.7,1,0,25.61,7.18,4.84,2.0,0.934,5.0,54.81,1,Moderate Risk
103303,49,27,77.0,1,2,19.87,0.0,3.28,2.0,0.867,3.0,47.34,0,Safe
103304,50,29,65.67,3,3,21.47,0.0,2.68,0.0,0.95,4.0,31.1,0,Safe
103305,70,56,46.25,2,1,17.92,1.48,3.26,0.0,0.989,2.0,38.4,0,Safe
103306,45,23,56.82,2,3,18.14,2.88,3.8,0.0,0.846,5.0,41.93,1,Safe
103307,44,30,69.88,0,1,15.07,5.04,5.35,0.0,0.972,1.0,57.1,0,Safe
103308,47,25,58.84,1,0,58.53,2.5,5.32,0.0,0.901,2.0,54.42,0,Safe
103309,28,10,65.94,3,1,39.05,2.17,3.91,0.0,0.832,3.0,35.41,0,Safe
103310,34,14,70.69,2,3,36.47,2.9,3.34,0.0,0.905,4.0,19.16,0,Moderate Risk
103311,33,18,64.72,5,1,10.1,2.77,4.29,,0.887,2.0,57.98,1,Safe
103312,46,26,62.39,0,2,14.95,5.51,4.71,0.0,0.969,1.0,58.61,0,Moderate Risk
103313,37,13,52.04,3,1,35.33,5.24,4.53,0.0,0.823,4.0,42.35,0,High Risk
103314,41,24,52.7,0,1,12.89,2.09,2.86,0.0,1.0,2.0,38.12,0,Safe
103315,51,34,63.19,2,3,22.97,2.41,3.68,2.0,1.0,3.0,41.79,0,Moderate Risk
103316,48,26,40.71,0,3,24.62,0.0,2.52,1.0,0.976,3.0,54.89,0,Safe
103317,37,15,56.15,0,2,21.06,4.46,2.54,0.0,1.0,5.0,47.74,0,Moderate Risk
103318,32,22,54.54,1,2,29.6,3.09,5.63,1.0,1.0,5.0,37.7,1,Moderate Risk
103319,51,23,40.09,2,0,18.49,3.81,5.97,1.0,0.987,1.0,69.48,0,Moderate Risk
103320,48,26,53.47,4,1,18.04,4.13,3.82,0.0,1.0,1.0,25.36,0,Safe
103321,21,0,52.83,3,3,18.25,6.49,4.89,1.0,0.887,1.0,30.78,1,High Risk
103322,36,17,80.37,4,3,47.14,2.67,4.01,0.0,0.835,4.0,34.79,0,High Risk
103323,41,29,63.99,1,1,14.83,3.09,4.17,1.0,1.0,3.0,45.65,0,Safe
103324,48,26,62.85,3,2,18.83,5.72,4.64,1.0,0.914,2.0,57.31,0,Moderate Risk
103325,49,31,52.69,3,2,22.37,2.7,4.07,1.0,0.989,3.0,54.76,0,Safe
103326,42,20,38.19,2,0,20.99,3.09,2.68,0.0,0.861,3.0,43.92,0,Safe
103327,45,26,68.28,1,2,46.04,7.55,7.27,0.0,0.833,2.0,27.79,0,Moderate Risk
103328,40,19,45.87,0,0,38.68,3.19,3.2,1.0,0.786,3.0,53.64,0,Safe
103329,32,15,56.21,4,1,24.31,6.34,5.34,2.0,0.824,2.0,27.68,0,High Risk
103330,36,13,50.67,1,0,24.58,2.5,2.74,0.0,0.928,3.0,36.04,0,Safe
103331,39,24,58.68,0,2,16.99,2.35,1.29,1.0,0.827,4.0,42.37,0,Safe
103332,39,10,66.75,2,1,12.05,0.13,3.66,0.0,0.853,3.0,30.51,0,Safe
103333,18,0,72.69,4,2,16.34,4.88,4.03,0.0,0.845,1.0,28.08,0,High Risk
103334,35,9,83.93,0,1,47.69,4.79,3.52,1.0,0.834,2.0,50.62,1,High Risk
103335,40,15,75.19,1,3,32.51,3.54,5.15,1.0,0.899,5.0,58.75,0,Moderate Risk
103336,36,17,33.61,2,0,19.53,4.11,3.54,0.0,1.0,,40.85,0,Safe
103337,36,12,48.04,4,0,30.83,4.97,6.16,0.0,0.946,1.0,19.29,0,High Risk
103338,44,25,36.76,0,0,68.12,0.57,2.99,0.0,0.811,2.0,46.87,0,Safe
103339,27,13,58.59,2,4,34.69,3.57,3.42,1.0,0.889,3.0,32.51,0,Moderate Risk
103340,21,0,51.46,3,1,18.04,6.66,5.44,2.0,0.859,5.0,42.33,0,High Risk
103341,35,11,48.21,0,2,23.69,3.03,3.37,0.0,0.964,4.0,43.97,0,Safe
103342,47,27,50.32,0,0,,0.69,2.22,0.0,0.952,3.0,21.36,0,Safe
103343,58,43,55.68,4,2,40.12,4.84,4.97,0.0,0.87,3.0,42.78,0,Safe
103344,48,31,44.94,0,0,23.4,3.25,5.21,0.0,,1.0,52.22,1,Safe
103345,23,10,39.55,1,2,24.16,3.49,3.84,0.0,0.932,3.0,39.08,0,Safe
103346,36,12,59.35,2,1,20.14,2.79,3.22,0.0,0.913,2.0,27.48,0,Safe
103347,42,29,74.7,1,1,12.45,4.56,3.18,1.0,0.963,2.0,52.26,0,Safe
103348,41,20,58.34,3,1,35.27,2.3,3.2,1.0,0.935,2.0,22.41,0,Safe
103349,45,29,49.69,2,1,20.87,5.46,3.17,0.0,1.0,5.0,47.19,0,Safe
103350,29,15,33.75,0,1,14.42,3.53,4.92,1.0,1.0,2.0,34.83,0,Safe
103351,40,19,69.98,0,3,17.94,4.99,4.98,0.0,0.85,2.0,47.39,0,Moderate Risk
103352,44,26,46.13,1,1,26.63,4.58,2.84,0.0,0.929,3.0,40.98,0,Safe
103353,48,25,40.83,2,0,24.59,1.08,2.85,1.0,1.0,4.0,49.33,0,Safe
103354,30,15,37.0,1,1,33.47,4.2,5.41,0.0,0.916,1.0,57.63,0,Safe
103355,35,18,40.23,1,1,19.92,2.84,4.5,1.0,1.0,3.0,50.29,0,Safe
103356,18,8,48.18,0,3,25.75,4.72,4.25,2.0,1.0,4.0,47.87,0,Moderate Risk
103357,32,21,59.54,5,1,12.61,3.11,3.35,2.0,0.864,2.0,49.62,0,Moderate Risk
103358,33,6,44.87,3,3,20.54,0.46,2.78,1.0,0.9,3.0,18.72,0,Safe
103359,28,0,56.98,1,1,,5.18,4.3,1.0,0.867,1.0,38.97,0,Moderate Risk
103360,41,21,46.32,1,2,26.78,0.0,4.41,0.0,0.82,2.0,45.86,0,Moderate Risk
103361,38,21,81.59,3,2,21.09,3.45,4.71,2.0,1.0,3.0,49.25,0,Moderate Risk
103362,18,0,32.17,0,0,37.64,7.06,5.42,0.0,0.891,3.0,36.99,0,Moderate Risk
103363,41,18,57.02,1,5,28.79,5.68,3.51,1.0,0.783,3.0,50.55,1,Moderate Risk
103364,29,11,61.06,1,0,41.65,,3.73,0.0,0.897,4.0,28.91,0,Safe
103365,44,23,45.97,4,5,14.33,2.28,3.03,2.0,0.874,4.0,66.97,0,High Risk
103366,25,5,66.58,2,1,31.55,3.58,3.81,0.0,0.883,1.0,45.8,0,Moderate Risk
103367,39,21,69.17,1,2,26.4,5.0,4.41,1.0,0.732,2.0,31.58,0,Moderate Risk
103368,36,18,66.79,3,2,38.39,1.96,5.93,0.0,0.875,4.0,58.23,0,Moderate Risk
103369,42,21,77.47,2,4,17.61,3.92,3.87,0.0,0.98,4.0,29.23,0,Safe
103370,40,24,36.21,1,0,30.27,1.67,2.17,0.0,0.877,5.0,43.39,1,Safe
103371,36,14,46.46,1,2,10.48,2.94,4.17,0.0,0.801,2.0,42.46,0,Safe
103372,22,4,71.4,5,2,39.28,2.92,2.62,1.0,0.868,4.0,33.96,1,Moderate Risk
103373,23,3,67.15,1,2,35.14,4.45,4.9,1.0,0.862,3.0,37.19,0,Moderate Risk
103374,33,8,64.44,1,1,17.72,4.53,3.5,0.0,1.0,3.0,40.52,0,Moderate Risk
103375,39,20,70.29,1,1,23.96,6.9,5.2,1.0,0.938,5.0,29.52,1,High Risk
103376,32,9,31.0,0,0,16.56,3.31,4.27,0.0,0.895,3.0,43.26,0,Safe
103377,46,33,69.21,3,1,24.62,3.55,4.19,1.0,0.838,3.0,45.3,0,Safe
103378,36,18,66.75,2,0,36.28,5.3,3.88,0.0,0.885,4.0,65.29,0,High Risk
103379,28,8,43.96,0,1,36.51,3.56,3.82,0.0,1.0,3.0,57.57,0,Safe
103380,36,9,85.06,2,3,30.85,3.74,4.58,1.0,0.916,2.0,31.18,0,Moderate Risk
103381,41,29,59.42,3,3,11.7,4.04,3.92,3.0,0.983,2.0,42.69,0,Safe
103382,43,24,27.72,0,2,,1.97,5.65,0.0,0.733,1.0,34.96,0,Safe
103383,60,34,61.66,1,2,28.28,3.34,4.16,1.0,,3.0,42.42,0,Safe
103384,32,15,51.76,2,0,34.96,2.01,4.86,0.0,0.897,3.0,51.61,0,Safe
103385,38,19,74.28,5,3,,2.73,3.09,0.0,0.922,,40.95,0,Safe
103386,44,23,61.93,1,0,19.08,6.8,3.57,0.0,0.93,3.0,37.07,0,Safe
103387,39,18,45.61,2,0,62.55,,6.25,0.0,0.865,1.0,49.22,0,Safe
103388,33,7,73.73,5,1,16.61,,2.68,2.0,0.89,3.0,16.3,0,Safe
103389,22,0,71.9,5,4,30.59,0.0,1.57,0.0,0.849,3.0,33.36,0,Safe
103390,33,8,51.62,3,0,18.62,4.35,2.69,2.0,0.808,3.0,56.2,0,Moderate Risk
103391,27,9,57.59,0,5,24.11,6.93,5.34,4.0,0.87,3.0,56.99,1,High Risk
103392,20,3,69.01,1,2,26.37,2.31,3.12,0.0,0.969,2.0,54.32,0,Safe
103393,30,11,60.55,5,1,32.29,5.35,2.69,2.0,0.848,4.0,25.64,0,High Risk
103394,27,12,52.05,1,3,26.7,2.43,5.61,0.0,0.955,4.0,25.77,1,High Risk
